ID,FMC,VEGTYPE,red_630_690,nir1_780_900,blue_450_520,green_530_610,nir2_1230_1250,swir1_1550_1750,swir2_2090_2350
5514,83.3,forest,0.0464,0.3245,0.0289,0.0698,0.3404,0.247,0.1097
5515,83.3,forest,0.0991,0.2847,0.0501,0.0916,0.3507,0.3267,0.2265
5516,83.3,forest,0.0832,0.2955,0.0437,0.0851,0.3475,0.3036,0.1916
5517,83.3,forest,0.0673,0.3063,0.0373,0.0785,0.3444,0.2806,0.1568
5518,83.3,forest,0.0513,0.3171,0.0308,0.07200000000000001,0.3413,0.2576,0.122
5519,83.3,forest,0.1014,0.2818,0.051,0.0926,0.3511,0.3311,0.2319
5520,83.3,forest,0.0866,0.2913,0.045,0.0865,0.3482,0.3104,0.1998
5521,83.3,forest,0.0718,0.3007,0.039,0.0805,0.3454,0.2896,0.1677
5522,83.3,forest,0.0569,0.3101,0.0331,0.0744,0.3425,0.2688,0.1356
5523,83.3,forest,0.0709,0.2338,0.0369,0.0702,0.2731,0.2427,0.1606
5524,83.3,forest,0.0595,0.2568,0.0328,0.0678,0.2823,0.231,0.1352
5525,83.3,forest,0.0482,0.2798,0.0288,0.0655,0.2914,0.2192,0.1098
5526,83.3,forest,0.0368,0.3028,0.0247,0.0632,0.3005,0.2075,0.0843
5527,83.3,forest,0.07200000000000001,0.2292,0.0373,0.0704,0.2711,0.2443,0.1634
5528,83.3,forest,0.0612,0.2498,0.0334,0.0682,0.2792,0.2334,0.1394
5529,83.3,forest,0.0504,0.2704,0.0296,0.066,0.2873,0.2224,0.1153
5530,83.3,forest,0.0396,0.2911,0.0257,0.0638,0.2954,0.2115,0.0913
5531,83.3,forest,0.0732,0.2246,0.0377,0.0707,0.2692,0.24600000000000002,0.1666
5532,83.3,forest,0.0631,0.2429,0.0341,0.0686,0.2763,0.2359,0.1441
5533,83.3,forest,0.0529,0.2613,0.0304,0.0666,0.2834,0.2259,0.1216
5534,83.3,forest,0.0427,0.2796,0.0268,0.0645,0.2905,0.2158,0.0991
5535,83.3,forest,0.0747,0.2201,0.0382,0.071,0.2673,0.2479,0.1701
5536,83.3,forest,0.0652,0.2363,0.0348,0.0691,0.2735,0.2387,0.1493
5537,83.3,forest,0.0558,0.2524,0.0314,0.0672,0.2797,0.2295,0.1286
5538,83.3,forest,0.0463,0.2685,0.0281,0.0653,0.2859,0.2204,0.1079
5539,84.6,forest,0.0954,0.2884,0.0487,0.0899,0.3469,0.3146,0.215
5540,84.6,forest,0.0776,0.3012,0.0415,0.0825,0.3419,0.2855,0.1745
5541,84.6,forest,0.0598,0.3139,0.0343,0.075,0.3368,0.2564,0.1339
5542,84.6,forest,0.042,0.3266,0.0272,0.0676,0.3318,0.2274,0.0934
5543,84.6,forest,0.0971,0.2856,0.0493,0.0906,0.3475,0.3188,0.2194
5544,84.6,forest,0.0802,0.2969,0.0425,0.0836,0.3427,0.2918,0.1811
5545,84.6,forest,0.0633,0.3082,0.0357,0.0766,0.33799999999999997,0.2648,0.1427
5546,84.6,forest,0.0463,0.3196,0.0288,0.0695,0.3333,0.2379,0.1044
5547,84.6,forest,0.0991,0.2829,0.0501,0.0915,0.3481,0.3233,0.2244
5548,84.6,forest,0.0832,0.2929,0.0437,0.0849,0.3437,0.2985,0.1885
5549,84.6,forest,0.0672,0.3028,0.0372,0.0783,0.3394,0.2738,0.1527
5550,84.6,forest,0.0513,0.3128,0.0308,0.0717,0.335,0.2491,0.1168
5551,84.6,forest,0.1014,0.2803,0.051,0.0925,0.3489,0.32799999999999996,0.23
5552,84.6,forest,0.0865,0.289,0.045,0.0864,0.3449,0.3057,0.1969
5553,84.6,forest,0.0717,0.2977,0.039,0.0803,0.3409,0.2833,0.1638
5554,84.6,forest,0.0569,0.3063,0.033,0.0742,0.3369,0.261,0.1307
5555,84.6,forest,0.0709,0.2318,0.0369,0.0701,0.2704,0.2393,0.1586
5556,84.6,forest,0.0595,0.2538,0.0328,0.0677,0.2781,0.2258,0.1322
5557,84.6,forest,0.0482,0.2757,0.0288,0.0653,0.2859,0.2123,0.1057
5558,84.6,forest,0.0368,0.2977,0.0247,0.063,0.2936,0.1989,0.0793
5559,84.6,forest,0.07200000000000001,0.2274,0.0373,0.0703,0.2687,0.2411,0.1615
5560,84.6,forest,0.0611,0.2471,0.0334,0.0681,0.2755,0.2285,0.1364
5561,84.6,forest,0.0503,0.2669,0.0295,0.0658,0.2824,0.21600000000000003,0.1114
5562,84.6,forest,0.0395,0.2866,0.0257,0.0636,0.2893,0.2034,0.0864
5563,84.6,forest,0.0732,0.223,0.0377,0.0706,0.267,0.2431,0.1647
5564,84.6,forest,0.063,0.2406,0.0341,0.0685,0.273,0.2315,0.1413
5565,84.6,forest,0.0529,0.2582,0.0304,0.0664,0.2791,0.2199,0.1179
5566,84.6,forest,0.0427,0.2758,0.0268,0.0643,0.2851,0.2083,0.0945
5567,84.6,forest,0.0747,0.2188,0.0382,0.0709,0.2654,0.2452,0.1683
5568,84.6,forest,0.0652,0.2343,0.0348,0.0689,0.2706,0.2347,0.1467
5569,84.6,forest,0.0557,0.2497,0.0314,0.067,0.2759,0.2241,0.1251
5570,84.6,forest,0.0463,0.2652,0.027999999999999997,0.065,0.2811,0.2136,0.1035
5571,85.7,forest,0.0954,0.2863,0.0487,0.0898,0.3439,0.3111,0.2131
5572,85.7,forest,0.0776,0.2979,0.0415,0.0823,0.3374,0.2802,0.1716
5573,85.7,forest,0.0598,0.3096,0.0343,0.0748,0.3309,0.2494,0.1302
5574,85.7,forest,0.042,0.3212,0.0271,0.0674,0.3244,0.2186,0.0887
5575,85.7,forest,0.0971,0.2837,0.0493,0.0905,0.3448,0.3154,0.2176
5576,85.7,forest,0.0802,0.2941,0.0425,0.0835,0.3387,0.2868,0.1783
5577,85.7,forest,0.0632,0.3044,0.0357,0.0764,0.3326,0.2582,0.1391
5578,85.7,forest,0.0463,0.3148,0.0288,0.0693,0.3266,0.2295,0.0998
5579,85.7,forest,0.0991,0.2812,0.0501,0.0914,0.3457,0.3201,0.2226
5580,85.7,forest,0.0831,0.2904,0.0437,0.0848,0.3401,0.2938,0.1859
5581,85.7,forest,0.0672,0.2995,0.0372,0.0781,0.3345,0.2676,0.1491
5582,85.7,forest,0.0512,0.3086,0.0308,0.0715,0.3289,0.2413,0.1124
5583,85.7,forest,0.1013,0.2789,0.051,0.0924,0.3467,0.3251,0.2282
5584,85.7,forest,0.0865,0.2868,0.045,0.0863,0.3417,0.3013,0.1943
5585,85.7,forest,0.0717,0.2947,0.039,0.0801,0.3366,0.2775,0.1604
5586,85.7,forest,0.0568,0.3027,0.033,0.07400000000000001,0.3315,0.2537,0.1265
5587,85.7,forest,0.0708,0.2299,0.0369,0.0699,0.2678,0.2361,0.1569
5588,85.7,forest,0.0595,0.2508,0.0328,0.0675,0.2742,0.2211,0.1295
5589,85.7,forest,0.0481,0.2718,0.0288,0.0651,0.2806,0.20600000000000002,0.1022
5590,85.7,forest,0.0367,0.2928,0.0247,0.0627,0.2871,0.191,0.0749
5591,85.7,forest,0.0719,0.2257,0.0373,0.0702,0.2663,0.2381,0.1598
5592,85.7,forest,0.0611,0.2445,0.0334,0.0679,0.272,0.2241,0.1339
5593,85.7,forest,0.0503,0.2634,0.0295,0.0656,0.2777,0.2101,0.10800000000000001
5594,85.7,forest,0.0395,0.2823,0.0257,0.0633,0.2834,0.1961,0.0821
5595,85.7,forest,0.0732,0.2215,0.0377,0.0705,0.2649,0.2403,0.1631
5596,85.7,forest,0.063,0.2384,0.0341,0.0683,0.2699,0.2274,0.1388
5597,85.7,forest,0.0528,0.2552,0.0304,0.0662,0.2749,0.2145,0.1146
5598,85.7,forest,0.0426,0.272,0.0268,0.064,0.2799,0.2015,0.0904
5599,85.7,forest,0.0746,0.2175,0.0382,0.0708,0.2636,0.2427,0.1667
5600,85.7,forest,0.0652,0.2323,0.0348,0.0688,0.2679,0.2309,0.1444
5601,85.7,forest,0.0557,0.2471,0.0314,0.0668,0.2722,0.2191,0.122
5602,85.7,forest,0.0462,0.2619,0.027999999999999997,0.0648,0.2765,0.2074,0.0996
5603,86.7,forest,0.096,0.2842,0.049,0.0909,0.3411,0.3078,0.2115
5604,86.7,forest,0.0785,0.2948,0.0419,0.084,0.3332,0.2754,0.1692
5605,86.7,forest,0.061,0.3054,0.0349,0.0771,0.3253,0.243,0.1269
5606,86.7,forest,0.0435,0.316,0.0279,0.0702,0.3174,0.2105,0.0846
5607,86.7,forest,0.0977,0.2819,0.0496,0.0916,0.3422,0.3124,0.21600000000000003
5608,86.7,forest,0.081,0.2913,0.0429,0.0851,0.3348,0.2822,0.1759
5609,86.7,forest,0.0644,0.3007,0.0362,0.0786,0.3275,0.252,0.1358
5610,86.7,forest,0.0477,0.3102,0.0296,0.07200000000000001,0.3201,0.2219,0.0958
5611,86.7,forest,0.0996,0.2796,0.0504,0.0925,0.3434,0.3173,0.2211
5612,86.7,forest,0.084,0.2879,0.0441,0.0863,0.3366,0.2895,0.1835
5613,86.7,forest,0.0683,0.2962,0.0378,0.0802,0.3299,0.2618,0.146
5614,86.7,forest,0.0526,0.3045,0.0315,0.0741,0.3231,0.2341,0.1085
5615,86.7,forest,0.1019,0.2775,0.0513,0.0934,0.3447,0.3225,0.2267
5616,86.7,forest,0.0873,0.2847,0.0454,0.0877,0.3386,0.2973,0.1921
5617,86.7,forest,0.0727,0.2919,0.0395,0.08199999999999999,0.3325,0.2722,0.1574
5618,86.7,forest,0.0582,0.2991,0.0337,0.0764,0.3264,0.2471,0.1227
5619,86.7,forest,0.0714,0.228,0.0372,0.0711,0.2653,0.2332,0.1553
5620,86.7,forest,0.0604,0.248,0.0333,0.0692,0.2705,0.2168,0.1272
5621,86.7,forest,0.0493,0.2681,0.0294,0.0674,0.2757,0.2003,0.0991
5622,86.7,forest,0.0382,0.2881,0.0255,0.0655,0.2808,0.1838,0.071
5623,86.7,forest,0.0725,0.22399999999999998,0.0376,0.0713,0.2641,0.2354,0.1583
5624,86.7,forest,0.062,0.2421,0.0338,0.0695,0.2687,0.22,0.1317
5625,86.7,forest,0.0514,0.2601,0.0301,0.0678,0.2732,0.2047,0.105
5626,86.7,forest,0.0409,0.2782,0.0264,0.066,0.2778,0.1893,0.0784
5627,86.7,forest,0.0737,0.2201,0.038,0.0715,0.2629,0.2378,0.1616
5628,86.7,forest,0.0638,0.2362,0.0345,0.0698,0.2669,0.2236,0.1367
5629,86.7,forest,0.0539,0.2523,0.031,0.0682,0.2709,0.2094,0.1117
5630,86.7,forest,0.044000000000000004,0.2684,0.0274,0.0665,0.2749,0.1952,0.0868
5631,86.7,forest,0.0752,0.2163,0.0385,0.0717,0.2618,0.2404,0.1654
5632,86.7,forest,0.0659,0.2304,0.0352,0.0702,0.2653,0.2275,0.1423
5633,86.7,forest,0.0567,0.2446,0.0319,0.0687,0.2687,0.2145,0.1193
5634,86.7,forest,0.0475,0.2588,0.0287,0.0672,0.2721,0.2016,0.0962
5635,90.9,forest,0.0955,0.293,0.0487,0.0901,0.3522,0.3202,0.2183
5636,90.9,forest,0.0777,0.308,0.0415,0.0828,0.3499,0.294,0.1794
5637,90.9,forest,0.0599,0.32299999999999995,0.0344,0.0755,0.3475,0.2678,0.1406
5638,90.9,forest,0.0421,0.33799999999999997,0.0272,0.0682,0.3452,0.2416,0.1017
5639,90.9,forest,0.0972,0.2897,0.0494,0.0908,0.3523,0.3241,0.2227
5640,90.9,forest,0.0803,0.303,0.0425,0.0839,0.35,0.2998,0.1859
5641,90.9,forest,0.0633,0.3163,0.0357,0.077,0.3477,0.2755,0.1492
5642,90.9,forest,0.0464,0.3296,0.0289,0.0701,0.3454,0.2513,0.1125
5643,90.9,forest,0.0991,0.2865,0.0501,0.0917,0.3524,0.3283,0.2275
5644,90.9,forest,0.0832,0.2982,0.0437,0.0852,0.3502,0.306,0.1933
5645,90.9,forest,0.0673,0.3099,0.0373,0.0787,0.348,0.2838,0.159
5646,90.9,forest,0.0514,0.3216,0.0308,0.0722,0.3458,0.2616,0.1247
5647,90.9,forest,0.1014,0.2834,0.051,0.0927,0.3527,0.3326,0.2329
5648,90.9,forest,0.0866,0.2936,0.045,0.0867,0.3506,0.3125,0.2014
5649,90.9,forest,0.0718,0.3038,0.0391,0.0807,0.3485,0.2925,0.1698
5650,90.9,forest,0.057,0.314,0.0331,0.0746,0.3464,0.2724,0.1382
5651,90.9,forest,0.0709,0.2359,0.0369,0.0703,0.2751,0.2443,0.1617
5652,90.9,forest,0.0596,0.26,0.0329,0.068,0.2852,0.2334,0.1368
5653,90.9,forest,0.0482,0.284,0.0288,0.0658,0.2952,0.2225,0.1119
5654,90.9,forest,0.0369,0.308,0.0247,0.0635,0.3053,0.2116,0.087
5655,90.9,forest,0.07200000000000001,0.231,0.0373,0.0705,0.2729,0.2458,0.1645
5656,90.9,forest,0.0612,0.2526,0.0334,0.0684,0.2818,0.2356,0.1409
5657,90.9,forest,0.0504,0.2741,0.0296,0.0662,0.2908,0.2254,0.1174
5658,90.9,forest,0.0396,0.2957,0.0257,0.0641,0.2997,0.2152,0.0939
5659,90.9,forest,0.0733,0.2262,0.0377,0.0708,0.2707,0.2474,0.1676
5660,90.9,forest,0.0631,0.2453,0.0341,0.0688,0.2786,0.23800000000000002,0.1456
5661,90.9,forest,0.0529,0.2645,0.0304,0.0667,0.2865,0.2286,0.1236
5662,90.9,forest,0.0428,0.2836,0.0268,0.0647,0.2944,0.2192,0.1016
5663,90.9,forest,0.0747,0.2215,0.0382,0.0711,0.2686,0.2491,0.171
5664,90.9,forest,0.0653,0.2383,0.0348,0.0692,0.2755,0.2406,0.1507
5665,90.9,forest,0.0558,0.2551,0.0315,0.0673,0.2824,0.23199999999999998,0.1305
5666,90.9,forest,0.0464,0.2719,0.0281,0.0655,0.2892,0.2235,0.1102
5667,92.3,forest,0.0954,0.2884,0.0487,0.0899,0.3459,0.3126,0.214
5668,92.3,forest,0.0776,0.3012,0.0415,0.0825,0.3404,0.2825,0.1729
5669,92.3,forest,0.0598,0.3139,0.0343,0.075,0.3349,0.2524,0.1319
5670,92.3,forest,0.042,0.3266,0.0272,0.0676,0.3294,0.2223,0.0908
5671,92.3,forest,0.0971,0.2856,0.0493,0.0906,0.3466,0.3169,0.2184
5672,92.3,forest,0.0802,0.2969,0.0425,0.0836,0.3414,0.2889,0.1796
5673,92.3,forest,0.0633,0.3082,0.0357,0.0766,0.3362,0.261,0.1407
5674,92.3,forest,0.0463,0.3196,0.0288,0.0695,0.3311,0.2331,0.1019
5675,92.3,forest,0.0991,0.2829,0.0501,0.0915,0.3473,0.3215,0.2234
5676,92.3,forest,0.0832,0.2929,0.0437,0.0849,0.3425,0.2959,0.1871
5677,92.3,forest,0.0672,0.3028,0.0372,0.0783,0.3378,0.2702,0.1507
5678,92.3,forest,0.0513,0.3128,0.0308,0.0717,0.33299999999999996,0.2446,0.1144
5679,92.3,forest,0.1014,0.2803,0.051,0.0925,0.3482,0.3264,0.22899999999999998
5680,92.3,forest,0.0865,0.289,0.045,0.0864,0.3438,0.3032,0.1955
5681,92.3,forest,0.0717,0.2977,0.039,0.0803,0.3395,0.28,0.1619
5682,92.3,forest,0.0569,0.3063,0.033,0.0742,0.3351,0.2568,0.1284
5683,92.3,forest,0.0709,0.2318,0.0369,0.0701,0.2695,0.2375,0.1576
5684,92.3,forest,0.0595,0.2538,0.0328,0.0677,0.2768,0.2231,0.1307
5685,92.3,forest,0.0482,0.2757,0.0288,0.0653,0.2841,0.2087,0.1038
5686,92.3,forest,0.0368,0.2977,0.0247,0.063,0.2914,0.1944,0.0769
5687,92.3,forest,0.07200000000000001,0.2274,0.0373,0.0703,0.2679,0.2394,0.1605
5688,92.3,forest,0.0611,0.2471,0.0334,0.0681,0.2744,0.226,0.135
5689,92.3,forest,0.0503,0.2669,0.0295,0.0658,0.2808,0.2126,0.1096
5690,92.3,forest,0.0395,0.2866,0.0257,0.0636,0.2873,0.1992,0.0841
5691,92.3,forest,0.0732,0.223,0.0377,0.0706,0.2663,0.2415,0.1638
5692,92.3,forest,0.063,0.2406,0.0341,0.0685,0.272,0.2292,0.1399
5693,92.3,forest,0.0529,0.2582,0.0304,0.0664,0.2777,0.2168,0.1161
5694,92.3,forest,0.0427,0.2758,0.0268,0.0643,0.2834,0.2044,0.0922
5695,92.3,forest,0.0747,0.2188,0.0382,0.0709,0.2648,0.2437,0.1674
5696,92.3,forest,0.0652,0.2343,0.0348,0.0689,0.2697,0.2325,0.1454
5697,92.3,forest,0.0557,0.2497,0.0314,0.067,0.2747,0.2213,0.1234
5698,92.3,forest,0.0463,0.2652,0.027999999999999997,0.065,0.2796,0.2101,0.1013
5699,100.0,forest,0.094,0.2939,0.0481,0.0893,0.3476,0.3102,0.2111
5700,100.0,forest,0.0755,0.3093,0.0406,0.0816,0.3429,0.27899999999999997,0.1685
5701,100.0,forest,0.0569,0.3248,0.0332,0.0739,0.3382,0.2477,0.126
5702,100.0,forest,0.0384,0.3402,0.0257,0.0662,0.3335,0.2165,0.0835
5703,100.0,forest,0.0954,0.2907,0.0487,0.09,0.3479,0.3141,0.2149
5704,100.0,forest,0.0777,0.3045,0.0415,0.0826,0.3435,0.2848,0.1743
5705,100.0,forest,0.0599,0.3184,0.0343,0.0753,0.33899999999999997,0.2555,0.1337
5706,100.0,forest,0.0421,0.3322,0.0272,0.0679,0.3345,0.2262,0.0931
5707,100.0,forest,0.0971,0.2876,0.0493,0.0907,0.3484,0.3183,0.2193
5708,100.0,forest,0.0802,0.2999,0.0425,0.0838,0.3442,0.2912,0.1809
5709,100.0,forest,0.0633,0.3122,0.0357,0.0768,0.3399,0.264,0.1425
5710,100.0,forest,0.0464,0.3245,0.0289,0.0698,0.3357,0.2368,0.1041
5711,100.0,forest,0.0991,0.2847,0.0501,0.0916,0.349,0.3229,0.2243
5712,100.0,forest,0.0832,0.2955,0.0437,0.0851,0.345,0.2979,0.1884
5713,100.0,forest,0.0673,0.3063,0.0373,0.0785,0.3411,0.273,0.1525
5714,100.0,forest,0.0513,0.3171,0.0308,0.07200000000000001,0.3371,0.2481,0.1166
5715,100.0,forest,0.1014,0.2818,0.051,0.0926,0.3497,0.3276,0.2298
5716,100.0,forest,0.0866,0.2913,0.045,0.0865,0.34600000000000003,0.3051,0.1967
5717,100.0,forest,0.0718,0.3007,0.039,0.0805,0.3424,0.2826,0.1636
5718,100.0,forest,0.0569,0.3101,0.0331,0.0744,0.3388,0.26,0.1305
5719,100.0,forest,0.07,0.2386,0.0366,0.07,0.2732,0.2372,0.156
5720,100.0,forest,0.0581,0.264,0.0324,0.0675,0.2824,0.2227,0.1283
5721,100.0,forest,0.0463,0.2894,0.0281,0.0651,0.2915,0.2082,0.1005
5722,100.0,forest,0.0345,0.3148,0.0239,0.0627,0.3007,0.1937,0.0728
5723,100.0,forest,0.0709,0.2338,0.0369,0.0702,0.2713,0.2389,0.1585
5724,100.0,forest,0.0595,0.2568,0.0328,0.0678,0.2795,0.2252,0.132
5725,100.0,forest,0.0482,0.2798,0.0288,0.0655,0.2877,0.2115,0.1055
5726,100.0,forest,0.0368,0.3028,0.0247,0.0632,0.2959,0.1979,0.079
5727,100.0,forest,0.07200000000000001,0.2292,0.0373,0.0704,0.2695,0.2407,0.1614
5728,100.0,forest,0.0612,0.2498,0.0334,0.0682,0.2768,0.228,0.1363
5729,100.0,forest,0.0504,0.2704,0.0296,0.066,0.2841,0.2152,0.1112
5730,100.0,forest,0.0396,0.2911,0.0257,0.0638,0.2914,0.2025,0.0861
5731,100.0,forest,0.0732,0.2246,0.0377,0.0707,0.2677,0.2427,0.1646
5732,100.0,forest,0.0631,0.2429,0.0341,0.0686,0.2742,0.231,0.1411
5733,100.0,forest,0.0529,0.2613,0.0304,0.0666,0.2806,0.2192,0.1177
5734,100.0,forest,0.0427,0.2796,0.0268,0.0645,0.287,0.2075,0.0942
5735,100.0,forest,0.0747,0.2201,0.0382,0.071,0.2661,0.2449,0.1682
5736,100.0,forest,0.0652,0.2363,0.0348,0.0691,0.2716,0.2342,0.1465
5737,100.0,forest,0.0558,0.2524,0.0314,0.0672,0.2772,0.2235,0.1249
5738,100.0,forest,0.0463,0.2685,0.0281,0.0653,0.2827,0.2128,0.1032
5739,107.7,forest,0.0966,0.2914,0.0495,0.0943,0.3432,0.3047,0.2083
5740,107.7,forest,0.0794,0.3056,0.0427,0.0891,0.3364,0.2707,0.1644
5741,107.7,forest,0.0623,0.3198,0.036000000000000004,0.0839,0.3295,0.2367,0.1205
5742,107.7,forest,0.0451,0.3339,0.0292,0.0787,0.3227,0.2027,0.0765
5743,107.7,forest,0.098,0.2884,0.05,0.0948,0.344,0.3088,0.2121
5744,107.7,forest,0.0815,0.3012,0.0435,0.0898,0.3375,0.2769,0.1702
5745,107.7,forest,0.065,0.3139,0.037000000000000005,0.0848,0.331,0.2449,0.1282
5746,107.7,forest,0.0485,0.3266,0.0305,0.0799,0.3246,0.213,0.0862
5747,107.7,forest,0.0996,0.2856,0.0506,0.0953,0.3448,0.3133,0.2166
5748,107.7,forest,0.084,0.2969,0.0444,0.0906,0.3388,0.2836,0.1769
5749,107.7,forest,0.0683,0.3082,0.0383,0.0859,0.3327,0.2539,0.1371
5750,107.7,forest,0.0526,0.3196,0.0321,0.0812,0.3267,0.2242,0.0974
5751,107.7,forest,0.1015,0.2829,0.0513,0.0959,0.3458,0.3181,0.2217
5752,107.7,forest,0.0867,0.2929,0.0455,0.0915,0.3402,0.2909,0.1845
5753,107.7,forest,0.07200000000000001,0.3028,0.0397,0.0871,0.3346,0.2636,0.1472
5754,107.7,forest,0.0572,0.3128,0.0339,0.0827,0.3291,0.2363,0.11
5755,107.7,forest,0.0726,0.2363,0.038,0.0749,0.2694,0.2322,0.1534
5756,107.7,forest,0.0621,0.2606,0.0344,0.0749,0.2766,0.2152,0.1243
5757,107.7,forest,0.0516,0.2848,0.0309,0.075,0.2838,0.1981,0.0953
5758,107.7,forest,0.0411,0.309,0.0274,0.075,0.29100000000000004,0.1811,0.0662
5759,107.7,forest,0.0734,0.2318,0.0382,0.0749,0.2678,0.2341,0.1559
5760,107.7,forest,0.0633,0.2538,0.0348,0.0749,0.2743,0.2181,0.1281
5761,107.7,forest,0.0532,0.2757,0.0315,0.0749,0.2807,0.20199999999999999,0.1003
5762,107.7,forest,0.0432,0.2977,0.0281,0.075,0.2872,0.18600000000000003,0.0726
5763,107.7,forest,0.0744,0.2274,0.0386,0.0748,0.2664,0.2363,0.1589
5764,107.7,forest,0.0648,0.2471,0.0353,0.0749,0.2721,0.2213,0.1325
5765,107.7,forest,0.0552,0.2669,0.0321,0.0749,0.2778,0.2063,0.1062
5766,107.7,forest,0.0456,0.2866,0.0289,0.0749,0.2835,0.1914,0.0799
5767,107.7,forest,0.0755,0.223,0.0389,0.0748,0.265,0.2386,0.1622
5768,107.7,forest,0.0665,0.2406,0.0359,0.0749,0.27,0.2248,0.1375
5769,107.7,forest,0.0575,0.2582,0.0328,0.0749,0.275,0.21100000000000002,0.1129
5770,107.7,forest,0.0485,0.2758,0.0298,0.0749,0.28,0.1972,0.0882
5771,127.3,forest,0.0967,0.2965,0.0495,0.0946,0.3476,0.3077,0.2099
5772,127.3,forest,0.0796,0.3133,0.0428,0.0896,0.34299999999999997,0.2752,0.1668
5773,127.3,forest,0.0624,0.33,0.036000000000000004,0.0846,0.3384,0.2427,0.1237
5774,127.3,forest,0.0453,0.3468,0.0293,0.0795,0.3337,0.2102,0.0806
5775,127.3,forest,0.0981,0.293,0.05,0.0951,0.348,0.3117,0.2138
5776,127.3,forest,0.0816,0.308,0.0436,0.0903,0.3436,0.2812,0.1726
5777,127.3,forest,0.0652,0.32299999999999995,0.0371,0.0855,0.3391,0.2507,0.1314
5778,127.3,forest,0.0487,0.33799999999999997,0.0306,0.0807,0.3347,0.2202,0.0903
5779,127.3,forest,0.0997,0.2897,0.0507,0.0956,0.3485,0.3161,0.2182
5780,127.3,forest,0.0841,0.303,0.0445,0.091,0.3443,0.2877,0.1793
5781,127.3,forest,0.0684,0.3163,0.0383,0.0865,0.3401,0.2594,0.1403
5782,127.3,forest,0.0528,0.3296,0.0321,0.0819,0.3359,0.2311,0.1014
5783,127.3,forest,0.1016,0.2865,0.0514,0.0962,0.3491,0.3207,0.2232
5784,127.3,forest,0.0869,0.2982,0.0456,0.0919,0.3451,0.2947,0.1868
5785,127.3,forest,0.0721,0.3099,0.0397,0.0876,0.3412,0.2687,0.1503
5786,127.3,forest,0.0574,0.3216,0.0339,0.0834,0.3373,0.2427,0.1139
5787,127.3,forest,0.0727,0.24100000000000002,0.038,0.0752,0.2733,0.2349,0.1549
5788,127.3,forest,0.0622,0.2676,0.0345,0.0754,0.2825,0.2193,0.1267
5789,127.3,forest,0.0517,0.2942,0.031,0.0756,0.2917,0.2036,0.0984
5790,127.3,forest,0.0413,0.3207,0.0274,0.0758,0.3008,0.188,0.0701
5791,127.3,forest,0.0735,0.2359,0.0383,0.0752,0.2714,0.2367,0.1574
5792,127.3,forest,0.0634,0.26,0.0349,0.0754,0.2796,0.222,0.1304
5793,127.3,forest,0.0534,0.284,0.0315,0.0755,0.2879,0.2072,0.1034
5794,127.3,forest,0.0434,0.308,0.0281,0.0757,0.2961,0.1925,0.0764
5795,127.3,forest,0.0745,0.231,0.0386,0.0751,0.2696,0.2387,0.1603
5796,127.3,forest,0.0649,0.2526,0.0354,0.0753,0.2769,0.2249,0.1348
5797,127.3,forest,0.0554,0.2741,0.0321,0.0755,0.2842,0.2112,0.1092
5798,127.3,forest,0.0458,0.2957,0.0289,0.0757,0.2915,0.1974,0.0836
5799,127.3,forest,0.0756,0.2262,0.0389,0.0751,0.2678,0.2408,0.1636
5800,127.3,forest,0.0666,0.2453,0.0359,0.0753,0.2742,0.2282,0.1397
5801,127.3,forest,0.0576,0.2645,0.0329,0.0754,0.2806,0.2155,0.1157
5802,127.3,forest,0.0487,0.2836,0.0299,0.0756,0.2871,0.2028,0.0918
5803,130.8,forest,0.0966,0.2914,0.0495,0.0943,0.3402,0.2996,0.2059
5804,130.8,forest,0.0794,0.3056,0.0427,0.0891,0.3318,0.263,0.1609
5805,130.8,forest,0.0623,0.3198,0.036000000000000004,0.0839,0.3235,0.2264,0.1158
5806,130.8,forest,0.0451,0.3339,0.0292,0.0787,0.3151,0.1898,0.0707
5807,130.8,forest,0.098,0.2884,0.05,0.0948,0.3412,0.3039,0.2098
5808,130.8,forest,0.0815,0.3012,0.0435,0.0898,0.3333,0.2694,0.1667
5809,130.8,forest,0.065,0.3139,0.037000000000000005,0.0848,0.3255,0.235,0.1236
5810,130.8,forest,0.0485,0.3266,0.0305,0.0799,0.3176,0.2006,0.0804
5811,130.8,forest,0.0996,0.2856,0.0506,0.0953,0.3423,0.3086,0.2143
5812,130.8,forest,0.084,0.2969,0.0444,0.0906,0.335,0.2765,0.1735
5813,130.8,forest,0.0683,0.3082,0.0383,0.0859,0.3277,0.2444,0.1326
5814,130.8,forest,0.0526,0.3196,0.0321,0.0812,0.3204,0.2124,0.0917
5815,130.8,forest,0.1015,0.2829,0.0513,0.0959,0.3435,0.3137,0.2195
5816,130.8,forest,0.0867,0.2929,0.0455,0.0915,0.3368,0.2842,0.1811
5817,130.8,forest,0.07200000000000001,0.3028,0.0397,0.0871,0.3301,0.2546,0.1428
5818,130.8,forest,0.0572,0.3128,0.0339,0.0827,0.3234,0.2251,0.1045
5819,130.8,forest,0.0726,0.2363,0.038,0.0749,0.2667,0.2275,0.1512
5820,130.8,forest,0.0621,0.2606,0.0344,0.0749,0.2726,0.2081,0.121
5821,130.8,forest,0.0516,0.2848,0.0309,0.075,0.2784,0.1887,0.0908
5822,130.8,forest,0.0411,0.309,0.0274,0.075,0.2843,0.1694,0.0607
